reg_no,name,gender,year,department,cgpa,roommate_1,roommate_2,pref1_block,pref1_room_type,pref2_block,pref2_room_type
240909329,Rajat Mehta,M,2,AE,8.25,240909330,,14,DAC,15,DAC
240909330,Yash Kulkarni,M,2,AE,8.25,240909329,,14,DAC,15,DAC
240904331,Siddharth Bhatt,M,2,EE,7.49,230908332,,14,DAC,23,DAC
230908332,Tarun Agarwal,M,3,BT,6.42,240904331,,14,DAC,23,DAC
230911333,Aman Sharma,M,3,DS,7.59,240914334,,15,DAC,23,DAC
240914334,Nikhil Nair,M,2,MT,6.69,230911333,,15,DAC,23,DAC
240902335,Raghav Reddy,M,2,ECE,8.67,240910336,,15,DAC,14,DAC
240910336,Raghav Das,M,2,CHE,7.32,240902335,,15,DAC,14,DAC
240907337,Varun Bhatt,M,2,CE,6.51,230902338,,14,DAC,10,DC
230902338,Raghav Gupta,M,3,ECE,7.11,240907337,,14,DAC,10,DC
240913339,Siddharth Nair,M,2,IS,8,240910340,,14,DAC,10,DC
240910340,Nikhil Bhatt,M,2,CHE,6.82,240913339,,14,DAC,10,DC
240914341,Vikram Agarwal,M,2,MT,6.51,240910342,,14,DAC,10,DC
240910342,Harsh Joshi,M,2,CHE,7.79,240914341,,14,DAC,10,DC
240905343,Ankit Kapoor,M,2,IT,7.79,230902344,,14,DAC,15,DAC
230902344,Rohan Nair,M,3,ECE,6.89,240905343,,14,DAC,15,DAC
240913345,Varun Joshi,M,2,IS,6.93,240907346,,15,DAC,14,DAC
240907346,Siddharth Nair,M,2,CE,7.78,240913345,,15,DAC,14,DAC
240905347,Yash Reddy,M,2,IT,5.76,240907348,,14,DAC,23,QAC
240907348,Pranav Menon,M,2,CE,5.81,240905347,,14,DAC,23,QAC
240907349,Harsh Reddy,M,2,CE,6.64,240910350,,14,DAC,23,QAC
240910350,Aditya Shetty,M,2,CHE,7.24,240907349,,14,DAC,23,QAC
240910351,Yash Bhatt,M,2,CHE,7.87,240909352,,14,DAC,23,QAC
240909352,Manish Chatterjee,M,2,AE,9.27,240910351,,14,DAC,23,QAC
230907353,Arjun Sharma,M,3,CE,8.53,240904354,,15,DAC,10,DC
240904354,Raghav Bansal,M,2,EE,7.31,230907353,,15,DAC,10,DC
230912355,Rohan Kapoor,M,3,AI,7.48,240908356,,10,DC,23,QAC
240908356,Aditya Bansal,M,2,BT,6.3,230912355,,10,DC,23,QAC
240911357,Karan Verma,M,2,DS,7.48,240909358,,15,DAC,23,DAC
240909358,Karan Agarwal,M,2,AE,7.15,240911357,,15,DAC,23,DAC
240913359,Tarun Singh,M,2,IS,7.89,240904360,,15,DAC,14,DAC
240904360,Ankit Iyer,M,2,EE,6.51,240913359,,15,DAC,14,DAC
240908361,Harsh Gupta,M,2,BT,8.12,230901362,,15,DAC,23,DAC
230901362,Yash Reddy,M,3,CSE,9.34,240908361,,15,DAC,23,DAC
240905363,Nikhil Chatterjee,M,2,IT,7.37,240913364,,15,DAC,23,DAC
240913364,Ankit Bhatt,M,2,IS,7.98,240905363,,15,DAC,23,DAC
240912365,Kunal Kapoor,M,2,AI,8.33,230910366,,15,DAC,23,DAC
230910366,Manish Singh,M,3,CHE,7.02,240912365,,15,DAC,23,DAC
230910367,Rajat Chatterjee,M,3,CHE,7.77,240909368,,23,QAC,14,DAC
240909368,Karan Agarwal,M,2,AE,7.52,230910367,,23,QAC,14,DAC
240912369,Varun Verma,M,2,AI,7.62,230911370,,15,DAC,23,DAC
230911370,Siddharth Shetty,M,3,DS,6.57,240912369,,15,DAC,23,DAC
230907371,Aditya Menon,M,3,CE,7.53,230908372,,15,DAC,23,QAC
230908372,Pranav Agarwal,M,3,BT,8.1,230907371,,15,DAC,23,QAC
230913373,Aman Gupta,M,3,IS,9.24,240913374,,14,DAC,10,DC
240913374,Ankit Sharma,M,2,IS,8.65,230913373,,14,DAC,10,DC
240903375,Kunal Verma,M,2,ME,10,240908376,,23,QAC,23,DAC
240908376,Rahul Sharma,M,2,BT,6.58,240903375,,23,QAC,23,DAC
240906377,Sid Reddy,M,2,CCE,8.55,240914378,,14,DAC,15,DAC
240914378,Rohan Reddy,M,2,MT,7.72,240906377,,14,DAC,15,DAC
240909379,Aditya Joshi,M,2,AE,10,240901380,,14,DAC,23,QAC
240901380,Nikhil Shetty,M,2,CSE,6.53,240909379,,14,DAC,23,QAC
230913381,Vikram Sharma,M,3,IS,6.49,240901382,,10,DC,23,QAC
240901382,Pranav Patel,M,2,CSE,6.78,230913381,,10,DC,23,QAC
240911383,Raghav Menon,M,2,DS,4.95,240907384,,15,DAC,23,DAC
240907384,Vikram Chatterjee,M,2,CE,6.87,240911383,,15,DAC,23,DAC
240907385,Kunal Nair,M,2,CE,6.59,240907386,,14,DAC,15,DAC
240907386,Nikhil Gupta,M,2,CE,7.68,240907385,,14,DAC,15,DAC
240912387,Rohan Sharma,M,2,AI,7.91,240906388,,14,DAC,23,DAC
240906388,Raghav Bansal,M,2,CCE,9.75,240912387,,14,DAC,23,DAC
240907389,Pranav Bansal,M,2,CE,8.64,240912390,,14,DAC,15,DAC
240912390,Kunal Nair,M,2,AI,6.81,240907389,,14,DAC,15,DAC
230911391,Arjun Verma,M,3,DS,6.42,240901392,,14,DAC,15,DAC
240901392,Aman Sharma,M,2,CSE,8.09,230911391,,14,DAC,15,DAC
240902393,Raghav Gupta,M,2,ECE,5.92,240913394,,10,DC,23,DAC
240913394,Raghav Gupta,M,2,IS,9.7,240902393,,10,DC,23,DAC
240909395,Nikhil Reddy,M,2,AE,8.92,240907396,,15,DAC,10,DC
240907396,Rahul Verma,M,2,CE,6.94,240909395,,15,DAC,10,DC
240904397,Manish Shetty,M,2,EE,5.44,230903398,,10,DC,23,QAC
230903398,Pranav Nair,M,3,ME,9.12,240904397,,10,DC,23,QAC
240912399,Varun Agarwal,M,2,AI,7.36,240904400,,14,DAC,23,DAC
240904400,Vikram Patel,M,2,EE,8.99,240912399,,14,DAC,23,DAC
240908401,Pranav Iyer,M,2,BT,5.59,240913402,,14,DAC,15,DAC
240913402,Sid Pillai,M,2,IS,6.78,240908401,,14,DAC,15,DAC
240907403,Ankit Chatterjee,M,2,CE,7.51,240904404,,14,DAC,10,DC
240904404,Arjun Kulkarni,M,2,EE,7.56,240907403,,14,DAC,10,DC
240913405,Nikhil Reddy,M,2,IS,6.96,240907406,,10,DC,23,DAC
240907406,Rajat Nair,M,2,CE,8.25,240913405,,10,DC,23,DAC
240914407,Varun Iyer,M,2,MT,6.22,240908408,,14,DAC,10,DC
240908408,Aman Singh,M,2,BT,7.33,240914407,,14,DAC,10,DC
240903409,Manish Patel,M,2,ME,7.64,240913410,,15,DAC,14,DAC
240913410,Raghav Verma,M,2,IS,8.12,240903409,,15,DAC,14,DAC
240904411,Rahul Das,M,2,EE,8.35,240908412,,23,DAC,14,DAC
240908412,Raghav Kapoor,M,2,BT,6.15,240904411,,23,DAC,14,DAC
240914413,Aman Verma,M,2,MT,5.66,240913414,,15,DAC,23,QAC
240913414,Siddharth Kapoor,M,2,IS,9.03,240914413,,15,DAC,23,QAC
240903415,Yash Gupta,M,2,ME,7.9,240904416,,14,DAC,15,DAC
240904416,Harsh Verma,M,2,EE,6.6,240903415,,14,DAC,15,DAC
230914417,Varun Gupta,M,3,MT,9.36,240910418,,14,DAC,10,DC
240910418,Rohan Iyer,M,2,CHE,7.64,230914417,,14,DAC,10,DC
240915419,Harsh Verma,M,2,PE,8.92,240902420,,14,DAC,15,DAC
240902420,Yash Reddy,M,2,ECE,7.58,240915419,,14,DAC,15,DAC
240902421,Varun Kulkarni,M,2,ECE,9.97,240904422,,14,DAC,10,DC
240904422,Nikhil Nair,M,2,EE,9.61,240902421,,14,DAC,10,DC
240906423,Pranav Iyer,M,2,CCE,7.2,240903424,,14,DAC,15,DAC
240903424,Siddharth Singh,M,2,ME,8.67,240906423,,14,DAC,15,DAC
230907425,Tarun Chatterjee,M,3,CE,8.27,240905426,,10,DC,14,DAC
240905426,Sid Verma,M,2,IT,9.14,230907425,,10,DC,14,DAC
240903427,Sid Nair,M,2,ME,6.34,240902428,,14,DAC,23,QAC
240902428,Sid Joshi,M,2,ECE,8.32,240903427,,14,DAC,23,QAC
230907429,Tarun Shetty,M,3,CE,8.77,240904430,,14,DAC,23,QAC
240904430,Yash Mehta,M,2,EE,5.39,230907429,,14,DAC,23,QAC
240915431,Rahul Pillai,M,2,PE,6.08,240913432,,15,DAC,23,DAC
240913432,Manish Iyer,M,2,IS,5.05,240915431,,15,DAC,23,DAC
230914433,Tarun Kapoor,M,3,MT,7.18,230905434,,23,DAC,23,QAC
230905434,Siddharth Shetty,M,3,IT,8.36,230914433,,23,DAC,23,QAC
240907435,Harsh Nair,M,2,CE,9.3,240904436,,15,DAC,14,DAC
240904436,Manish Shetty,M,2,EE,7.59,240907435,,15,DAC,14,DAC
230904437,Aman Verma,M,3,EE,9.45,240901438,,15,DAC,23,QAC
240901438,Rajat Patel,M,2,CSE,5.84,230904437,,15,DAC,23,QAC
240912439,Vikram Mehta,M,2,AI,5.46,240901440,,15,DAC,23,QAC
240901440,Karan Bhatt,M,2,CSE,7.43,240912439,,15,DAC,23,QAC
240904441,Ankit Mehta,M,2,EE,7.96,240914442,,15,DAC,23,QAC
240914442,Harsh Joshi,M,2,MT,7.46,240904441,,15,DAC,23,QAC
240912443,Sid Patel,M,2,AI,5.02,240913444,,23,QAC,15,DAC
240913444,Nikhil Gupta,M,2,IS,7.39,240912443,,23,QAC,15,DAC
240911445,Yash Kapoor,M,2,DS,5.93,240914446,,14,DAC,23,DAC
240914446,Karan Chatterjee,M,2,MT,8.3,240911445,,14,DAC,23,DAC
240904447,Varun Menon,M,2,EE,7.94,230915448,,14,DAC,23,DAC
230915448,Ankit Reddy,M,3,PE,6.37,240904447,,14,DAC,23,DAC
240911449,Karan Agarwal,M,2,DS,6.88,240901450,,14,DAC,10,DC
240901450,Ankit Das,M,2,CSE,6.23,240911449,,14,DAC,10,DC
240912451,Rajat Sharma,M,2,AI,7.42,230913452,,10,DC,15,DAC
230913452,Raghav Patel,M,3,IS,8.65,240912451,,10,DC,15,DAC
240909453,Kunal Mehta,M,2,AE,6.32,240914454,,15,DAC,10,DC
240914454,Aman Mehta,M,2,MT,8.1,240909453,,15,DAC,10,DC
240903455,Aditya Sharma,M,2,ME,6.86,240903456,,15,DAC,14,DAC
240903456,Arjun Kapoor,M,2,ME,6.55,240903455,,15,DAC,14,DAC
240911457,Arjun Bansal,M,2,DS,7.37,240910458,,15,DAC,23,DAC
240910458,Rohan Menon,M,2,CHE,6.26,240911457,,15,DAC,23,DAC
240910459,Aditya Das,M,2,CHE,6.84,230904460,,14,DAC,15,DAC
230904460,Rajat Menon,M,3,EE,6.06,240910459,,14,DAC,15,DAC
240911461,Vikram Iyer,M,2,DS,9.86,230911462,,14,DAC,10,DC
230911462,Yash Reddy,M,3,DS,7.54,240911461,,14,DAC,10,DC
230914463,Sid Kapoor,M,3,MT,6.66,230906464,,10,DC,14,DAC
230906464,Manish Iyer,M,3,CCE,7.76,230914463,,10,DC,14,DAC
240908465,Pranav Joshi,M,2,BT,7.37,240908466,,14,DAC,23,DAC
240908466,Manish Singh,M,2,BT,7.23,240908465,,14,DAC,23,DAC
240915467,Kunal Shetty,M,2,PE,8.24,230911468,,15,DAC,14,DAC
230911468,Ankit Singh,M,3,DS,8.41,240915467,,15,DAC,14,DAC
240915469,Karan Bansal,M,2,PE,6.86,230914470,,23,DAC,23,QAC
230914470,Yash Singh,M,3,MT,6.81,240915469,,23,DAC,23,QAC
240913471,Harsh Pillai,M,2,IS,7.17,240911472,,14,DAC,10,DC
240911472,Rajat Kulkarni,M,2,DS,4.74,240913471,,14,DAC,10,DC
240914473,Manish Iyer,M,2,MT,5.68,240904474,,14,DAC,23,QAC
240904474,Aditya Iyer,M,2,EE,9.14,240914473,,14,DAC,23,QAC
240910475,Raghav Reddy,M,2,CHE,9.47,230901476,,15,DAC,14,DAC
230901476,Raghav Gupta,M,3,CSE,7.2,240910475,,15,DAC,14,DAC
240905477,Rajat Reddy,M,2,IT,8.19,230911478,,10,DC,15,DAC
230911478,Karan Bansal,M,3,DS,7.87,240905477,,10,DC,15,DAC
230911479,Pranav Reddy,M,3,DS,10,230912480,,14,DAC,15,DAC
230912480,Sid Patel,M,3,AI,8.84,230911479,,14,DAC,15,DAC
240913481,Ankit Verma,M,2,IS,7.35,230912482,,15,DAC,14,DAC
230912482,Rajat Bhatt,M,3,AI,6.35,240913481,,15,DAC,14,DAC
240902483,Siddharth Gupta,M,2,ECE,5.57,240909484,,14,DAC,15,DAC
240909484,Pranav Reddy,M,2,AE,7.74,240902483,,14,DAC,15,DAC
230910485,Raghav Shetty,M,3,CHE,6.59,230914486,,14,DAC,23,DAC
230914486,Rahul Iyer,M,3,MT,5.79,230910485,,14,DAC,23,DAC
240909487,Sid Sharma,M,2,AE,6.72,230914488,,14,DAC,10,DC
230914488,Rajat Bansal,M,3,MT,6.2,240909487,,14,DAC,10,DC
230913489,Tarun Chatterjee,M,3,IS,9.52,240902490,,15,DAC,10,DC
240902490,Aditya Patel,M,2,ECE,8.56,230913489,,15,DAC,10,DC
240903491,Pranav Chatterjee,M,2,ME,7.49,240914492,,15,DAC,14,DAC
240914492,Nikhil Das,M,2,MT,9.28,240903491,,15,DAC,14,DAC
240907493,Tarun Mehta,M,2,CE,7.59,230903494,,15,DAC,10,DC
230903494,Sid Kapoor,M,3,ME,6.47,240907493,,15,DAC,10,DC
240910495,Siddharth Chatterjee,M,2,CHE,9.33,240902496,,14,DAC,15,DAC
240902496,Sid Patel,M,2,ECE,8.15,240910495,,14,DAC,15,DAC
240904497,Kunal Shetty,M,2,EE,6.26,230906498,,14,DAC,23,QAC
230906498,Rohan Verma,M,3,CCE,7.27,240904497,,14,DAC,23,QAC
230903499,Rahul Agarwal,M,3,ME,6.45,240904500,,15,DAC,14,DAC
240904500,Manish Das,M,2,EE,5.84,230903499,,15,DAC,14,DAC
230914501,Rohan Chatterjee,M,3,MT,8.61,240912502,,14,DAC,15,DAC
240912502,Vikram Nair,M,2,AI,9.79,230914501,,14,DAC,15,DAC
240908503,Nikhil Nair,M,2,BT,5.82,240904504,,23,QAC,15,DAC
240904504,Aman Patel,M,2,EE,8.18,240908503,,23,QAC,15,DAC
240907505,Rajat Bhatt,M,2,CE,6.72,240914506,,14,DAC,15,DAC
240914506,Vikram Bansal,M,2,MT,6.92,240907505,,14,DAC,15,DAC
240907507,Varun Iyer,M,2,CE,6.79,240908508,,10,DC,14,DAC
240908508,Yash Patel,M,2,BT,6.46,240907507,,10,DC,14,DAC
240909509,Aman Bhatt,M,2,AE,7.56,240903510,,15,DAC,10,DC
240903510,Pranav Singh,M,2,ME,6.5,240909509,,15,DAC,10,DC
240908511,Yash Singh,M,2,BT,7.82,240907512,,14,DAC,23,DAC
240907512,Harsh Reddy,M,2,CE,7.44,240908511,,14,DAC,23,DAC
240903513,Yash Pillai,M,2,ME,7.21,240915514,,15,DAC,23,QAC
240915514,Tarun Bansal,M,2,PE,6.41,240903513,,15,DAC,23,QAC
240913515,Kunal Iyer,M,2,IS,6.81,240905516,,14,DAC,10,DC
240905516,Yash Verma,M,2,IT,8.41,240913515,,14,DAC,10,DC
240910517,Pranav Das,M,2,CHE,8.1,230907518,,14,DAC,23,DAC
230907518,Kunal Kapoor,M,3,CE,6.33,240910517,,14,DAC,23,DAC
230908519,Harsh Menon,M,3,BT,7.62,240905520,,10,DC,23,DAC
240905520,Nikhil Kapoor,M,2,IT,8.4,230908519,,10,DC,23,DAC
240908521,Rahul Patel,M,2,BT,5.5,230915522,,14,DAC,15,DAC
230915522,Raghav Mehta,M,3,PE,8.15,240908521,,14,DAC,15,DAC
240903523,Vikram Das,M,2,ME,6.7,230906524,,15,DAC,14,DAC
230906524,Siddharth Joshi,M,3,CCE,8.18,240903523,,15,DAC,14,DAC
240907525,Kunal Sharma,M,2,CE,6.58,240907526,,14,DAC,23,DAC
240907526,Raghav Iyer,M,2,CE,5.33,240907525,,14,DAC,23,DAC
230913527,Ankit Kulkarni,M,3,IS,5.55,230914528,,14,DAC,23,QAC
230914528,Rahul Shetty,M,3,MT,7.56,230913527,,14,DAC,23,QAC
240906529,Raghav Chatterjee,M,2,CCE,7.81,240914530,,10,DC,15,DAC
240914530,Pranav Verma,M,2,MT,6.41,240906529,,10,DC,15,DAC
230905531,Karan Patel,M,3,IT,8.27,240904532,,14,DAC,15,DAC
240904532,Nikhil Verma,M,2,EE,5.51,230905531,,14,DAC,15,DAC
230902533,Vikram Shetty,M,3,ECE,7.42,240913534,,14,DAC,23,QAC
240913534,Tarun Gupta,M,2,IS,6.05,230902533,,14,DAC,23,QAC
240909535,Aman Bansal,M,2,AE,6.72,240914536,,14,DAC,23,DAC
240914536,Karan Kulkarni,M,2,MT,7.56,240909535,,14,DAC,23,DAC
240913537,Nikhil Chatterjee,M,2,IS,6.47,240907538,,15,DAC,23,QAC
240907538,Aditya Reddy,M,2,CE,7.04,240913537,,15,DAC,23,QAC
240909539,Kunal Gupta,M,2,AE,8.71,240912540,,15,DAC,23,QAC
240912540,Karan Gupta,M,2,AI,6.81,240909539,,15,DAC,23,QAC
240911541,Raghav Shetty,M,2,DS,8.5,230908542,,15,DAC,23,DAC
230908542,Vikram Joshi,M,3,BT,6.14,240911541,,15,DAC,23,DAC
240915543,Varun Menon,M,2,PE,8.14,240910544,,15,DAC,23,DAC
240910544,Siddharth Nair,M,2,CHE,9.23,240915543,,15,DAC,23,DAC
240904545,Pranav Nair,M,2,EE,4.53,240907546,,15,DAC,23,QAC
240907546,Arjun Iyer,M,2,CE,6.54,240904545,,15,DAC,23,QAC
240902547,Arjun Das,M,2,ECE,8.19,240902548,,15,DAC,14,DAC
240902548,Siddharth Mehta,M,2,ECE,7.26,240902547,,15,DAC,14,DAC
240911549,Rajat Agarwal,M,2,DS,7.95,230908550,,15,DAC,23,DAC
230908550,Tarun Das,M,3,BT,6.78,240911549,,15,DAC,23,DAC
240906551,Manish Das,M,2,CCE,7.6,240901552,,14,DAC,23,QAC
240901552,Rahul Bansal,M,2,CSE,7.31,240906551,,14,DAC,23,QAC
240902553,Manish Verma,M,2,ECE,8.9,240913554,,15,DAC,14,DAC
240913554,Harsh Das,M,2,IS,7.81,240902553,,15,DAC,14,DAC
240911555,Ankit Pillai,M,2,DS,7.91,240912556,,14,DAC,15,DAC
240912556,Harsh Shetty,M,2,AI,7.01,240911555,,14,DAC,15,DAC
230903557,Aman Das,M,3,ME,6.91,230902558,,14,DAC,15,DAC
230902558,Tarun Shetty,M,3,ECE,6.98,230903557,,14,DAC,15,DAC
240901559,Tarun Bansal,M,2,CSE,7.97,240908560,,14,DAC,15,DAC
240908560,Sid Patel,M,2,BT,6.99,240901559,,14,DAC,15,DAC
240905561,Kunal Iyer,M,2,IT,7.85,240904562,,14,DAC,10,DC
240904562,Rahul Gupta,M,2,EE,9.99,240905561,,14,DAC,10,DC
240903563,Tarun Iyer,M,2,ME,8.55,240904564,,14,DAC,15,DAC
240904564,Varun Chatterjee,M,2,EE,7.11,240903563,,14,DAC,15,DAC
240903565,Ankit Mehta,M,2,ME,8.94,230909566,,15,DAC,23,QAC
230909566,Rajat Kulkarni,M,3,AE,7.01,240903565,,15,DAC,23,QAC
230904567,Varun Nair,M,3,EE,5.05,240909568,,14,DAC,10,DC
240909568,Siddharth Patel,M,2,AE,6.29,230904567,,14,DAC,10,DC
240901569,Aditya Iyer,M,2,CSE,5.26,240902570,,10,DC,23,DAC
240902570,Aman Bhatt,M,2,ECE,7.08,240901569,,10,DC,23,DAC
240911571,Aman Kapoor,M,2,DS,7.52,240915572,,15,DAC,23,QAC
240915572,Manish Kapoor,M,2,PE,9.51,240911571,,15,DAC,23,QAC
240904573,Raghav Iyer,M,2,EE,7.89,240904574,,14,DAC,10,DC
240904574,Tarun Joshi,M,2,EE,7.24,240904573,,14,DAC,10,DC
230909575,Siddharth Bansal,M,3,AE,8.5,240903576,,15,DAC,23,QAC
240903576,Tarun Pillai,M,2,ME,4.85,230909575,,15,DAC,23,QAC
230909577,Tarun Bhatt,M,3,AE,7.78,230903578,,15,DAC,23,QAC
230903578,Arjun Gupta,M,3,ME,8.43,230909577,,15,DAC,23,QAC
240907579,Kunal Patel,M,2,CE,5.73,240912580,,14,DAC,23,DAC
240912580,Varun Shetty,M,2,AI,8.87,240907579,,14,DAC,23,DAC
230906581,Rajat Menon,M,3,CCE,7.91,240914582,,15,DAC,14,DAC
240914582,Arjun Verma,M,2,MT,7,230906581,,15,DAC,14,DAC
240907583,Ankit Pillai,M,2,CE,8.26,240902584,,15,DAC,23,DAC
240902584,Nikhil Menon,M,2,ECE,10,240907583,,15,DAC,23,DAC
240904585,Yash Joshi,M,2,EE,7.72,240904586,,14,DAC,15,DAC
240904586,Tarun Pillai,M,2,EE,7.8,240904585,,14,DAC,15,DAC
240907587,Manish Kapoor,M,2,CE,6.95,240906588,,10,DC,14,DAC
240906588,Rajat Pillai,M,2,CCE,6.48,240907587,,10,DC,14,DAC
240901589,Nikhil Pillai,M,2,CSE,8.5,230914590,,14,DAC,15,DAC
230914590,Sid Sharma,M,3,MT,6.47,240901589,,14,DAC,15,DAC
240904591,Aditya Chatterjee,M,2,EE,7.59,240905592,,15,DAC,23,DAC
240905592,Tarun Shetty,M,2,IT,6.93,240904591,,15,DAC,23,DAC
240914593,Siddharth Verma,M,2,MT,8.07,230909594,,15,DAC,14,DAC
230909594,Arjun Agarwal,M,3,AE,7.9,240914593,,15,DAC,14,DAC
240908595,Tarun Sharma,M,2,BT,8.75,240915596,,15,DAC,14,DAC
240915596,Raghav Mehta,M,2,PE,6.89,240908595,,15,DAC,14,DAC
240911597,Aditya Reddy,M,2,DS,7.18,240912598,,15,DAC,23,DAC
240912598,Raghav Reddy,M,2,AI,6.33,240911597,,15,DAC,23,DAC
240913599,Varun Menon,M,2,IS,6.97,230905600,,14,DAC,10,DC
230905600,Ankit Das,M,3,IT,7.95,240913599,,14,DAC,10,DC
240913601,Harsh Pillai,M,2,IS,8.41,240910602,,15,DAC,14,DAC
240910602,Harsh Verma,M,2,CHE,6.39,240913601,,15,DAC,14,DAC
240901603,Manish Sharma,M,2,CSE,8.54,230907604,,15,DAC,23,DAC
230907604,Nikhil Patel,M,3,CE,9.13,240901603,,15,DAC,23,DAC
230904605,Raghav Chatterjee,M,3,EE,8,240912606,,14,DAC,10,DC
240912606,Aman Chatterjee,M,2,AI,9.75,230904605,,14,DAC,10,DC
240915607,Aditya Kulkarni,M,2,PE,6.57,240906608,,14,DAC,10,DC
240906608,Karan Iyer,M,2,CCE,6.01,240915607,,14,DAC,10,DC
230910609,Rohan Singh,M,3,CHE,5.37,230903610,,14,DAC,10,DC
230903610,Aman Menon,M,3,ME,9.3,230910609,,14,DAC,10,DC
230901611,Harsh Das,M,3,CSE,8.29,240908612,,14,DAC,10,DC
240908612,Yash Chatterjee,M,2,BT,7.43,230901611,,14,DAC,10,DC
240911613,Rajat Gupta,M,2,DS,7.84,240901614,,14,DAC,10,DC
240901614,Kunal Pillai,M,2,CSE,6.15,240911613,,14,DAC,10,DC
240903615,Karan Mehta,M,2,ME,10,240912616,,14,DAC,23,QAC
240912616,Harsh Bhatt,M,2,AI,7.66,240903615,,14,DAC,23,QAC
240907617,Raghav Patel,M,2,CE,7.63,240910618,,15,DAC,14,DAC
240910618,Aman Iyer,M,2,CHE,8.37,240907617,,15,DAC,14,DAC
240908619,Arjun Patel,M,2,BT,8.08,230907620,,14,DAC,15,DAC
230907620,Manish Gupta,M,3,CE,7.77,240908619,,14,DAC,15,DAC
240909621,Tarun Agarwal,M,2,AE,6.55,230902622,,14,DAC,23,DAC
230902622,Varun Agarwal,M,3,ECE,8.07,240909621,,14,DAC,23,DAC
240914623,Varun Shetty,M,2,MT,9.76,230913624,,15,DAC,23,QAC
230913624,Aman Reddy,M,3,IS,9.11,240914623,,15,DAC,23,QAC
240903625,Pranav Sharma,M,2,ME,9.41,240907626,,14,DAC,23,QAC
240907626,Tarun Singh,M,2,CE,6.89,240903625,,14,DAC,23,QAC
240906627,Aman Das,M,2,CCE,6.31,240908628,,14,DAC,23,DAC
240908628,Nikhil Kapoor,M,2,BT,7.35,240906627,,14,DAC,23,DAC
240915629,Aman Iyer,M,2,PE,7.57,240911630,,15,DAC,23,QAC
240911630,Sid Sharma,M,2,DS,8.81,240915629,,15,DAC,23,QAC
240905631,Rohan Singh,M,2,IT,5.47,240901632,,15,DAC,14,DAC
240901632,Harsh Chatterjee,M,2,CSE,9.34,240905631,,15,DAC,14,DAC
240915633,Varun Chatterjee,M,2,PE,7.31,240903634,,14,DAC,23,DAC
240903634,Rahul Shetty,M,2,ME,6.99,240915633,,14,DAC,23,DAC
240911635,Tarun Nair,M,2,DS,6.29,230913636,,15,DAC,23,QAC
230913636,Ankit Bhatt,M,3,IS,5.51,240911635,,15,DAC,23,QAC
240901637,Vikram Shetty,M,2,CSE,8.49,240908638,,15,DAC,23,QAC
240908638,Ankit Singh,M,2,BT,7.59,240901637,,15,DAC,23,QAC
240907639,Kunal Menon,M,2,CE,5.95,240904640,,23,QAC,14,DAC
240904640,Tarun Singh,M,2,EE,5.95,240907639,,23,QAC,14,DAC
240912641,Kunal Shetty,M,2,AI,7.1,240910642,,10,DC,23,DAC
240910642,Ankit Agarwal,M,2,CHE,9.5,240912641,,10,DC,23,DAC
230915643,Rahul Reddy,M,3,PE,7.19,240908644,,15,DAC,23,QAC
240908644,Tarun Mehta,M,2,BT,5.7,230915643,,15,DAC,23,QAC
240915645,Tarun Gupta,M,2,PE,7.21,240909646,,15,DAC,23,QAC
240909646,Rajat Iyer,M,2,AE,7.17,240915645,,15,DAC,23,QAC
230903647,Sid Reddy,M,3,ME,4.26,240902648,,14,DAC,10,DC
240902648,Rahul Reddy,M,2,ECE,7.43,230903647,,14,DAC,10,DC
240912649,Rajat Iyer,M,2,AI,7.22,240912650,,15,DAC,23,QAC
240912650,Vikram Reddy,M,2,AI,8.34,240912649,,15,DAC,23,QAC
240901651,Harsh Mehta,M,2,CSE,9.72,240910652,,15,DAC,10,DC
240910652,Pranav Gupta,M,2,CHE,8.85,240901651,,15,DAC,10,DC
240914653,Pranav Das,M,2,MT,7.18,240905654,,10,DC,15,DAC
240905654,Pranav Das,M,2,IT,6.17,240914653,,10,DC,15,DAC
240912655,Nikhil Shetty,M,2,AI,10,240909656,,23,DAC,23,QAC
240909656,Aman Agarwal,M,2,AE,7.57,240912655,,23,DAC,23,QAC
230907657,Siddharth Verma,M,3,CE,7.52,240912658,,15,DAC,23,QAC
240912658,Karan Patel,M,2,AI,7.47,230907657,,15,DAC,23,QAC
240906659,Raghav Gupta,M,2,CCE,7.74,240909660,,15,DAC,23,DAC
240909660,Rajat Menon,M,2,AE,7.33,240906659,,15,DAC,23,DAC
240902661,Raghav Iyer,M,2,ECE,6.81,240906662,,14,DAC,10,DC
240906662,Nikhil Mehta,M,2,CCE,6.84,240902661,,14,DAC,10,DC
230911663,Aditya Pillai,M,3,DS,7.46,240912664,,14,DAC,15,DAC
240912664,Arjun Nair,M,2,AI,6.85,230911663,,14,DAC,15,DAC
230905665,Aman Joshi,M,3,IT,6.64,240901666,,14,DAC,10,DC
240901666,Pranav Das,M,2,CSE,7.63,230905665,,14,DAC,10,DC
240907667,Aditya Pillai,M,2,CE,7.19,240915668,,14,DAC,23,QAC
240915668,Ankit Das,M,2,PE,9.3,240907667,,14,DAC,23,QAC
240908669,Rohan Sharma,M,2,BT,4.32,230911670,,15,DAC,23,QAC
230911670,Siddharth Das,M,3,DS,8.81,240908669,,15,DAC,23,QAC
240903671,Tarun Gupta,M,2,ME,9,230911672,,10,DC,15,DAC
