"id","regNo","name","gender","year","department","cgpa","sessionId","pref1BlockNum","pref1RoomTypeCode","pref2BlockNum","pref2RoomTypeCode","password","source"
"20277","240908272","Ankit Bansal","MALE","2","BT","5.78","6","14","DAC","23","DAC",,"CSV"
"20278","240915273","Aman Iyer","MALE","2","PE","8.9","6","14","DAC","23","DAC",,"CSV"
"20279","240905274","Karan Singh","MALE","2","IT","7.51","6","14","DAC","23","DAC",,"CSV"
"20280","240911275","Tarun Das","MALE","2","DS","6.32","6","14","DAC","10","DC",,"CSV"
"20281","240905276","Harsh Chatterjee","MALE","2","IT","8.05","6","14","DAC","10","DC",,"CSV"
"20282","240911277","Kunal Das","MALE","2","DS","7.74","6","15","DAC","23","QAC",,"CSV"
"20283","240913278","Kunal Menon","MALE","2","IS","6.78","6","15","DAC","23","QAC",,"CSV"
"20284","240902279","Varun Verma","MALE","2","ECE","7.58","6","14","DAC","23","DAC",,"CSV"
"20285","240905280","Ankit Verma","MALE","2","IT","7.04","6","14","DAC","23","DAC",,"CSV"
"20286","230915281","Kunal Agarwal","MALE","3","PE","7.64","6","15","DAC","14","DAC",,"CSV"
"20287","240903282","Yash Bansal","MALE","2","ME","8.29","6","15","DAC","14","DAC",,"CSV"
"20288","240901283","Aman Mehta","MALE","2","CSE","9.4","6","15","DAC","23","QAC",,"CSV"
"20289","240915284","Yash Mehta","MALE","2","PE","6.01","6","15","DAC","23","QAC",,"CSV"
"20290","240907285","Aman Bhatt","MALE","2","CE","10","6","14","DAC","23","QAC",,"CSV"
"20291","240906286","Tarun Mehta","MALE","2","CCE","5.16","6","14","DAC","23","QAC",,"CSV"
"20292","240906287","Rohan Patel","MALE","2","CCE","7.32","6","10","DC","23","QAC",,"CSV"
"20293","240907288","Raghav Gupta","MALE","2","CE","8.21","6","10","DC","23","QAC",,"CSV"
"20294","240903289","Harsh Bansal","MALE","2","ME","7.84","6","15","DAC","14","DAC",,"CSV"
"20295","240915290","Harsh Agarwal","MALE","2","PE","6.75","6","15","DAC","14","DAC",,"CSV"
"20296","240912291","Arjun Patel","MALE","2","AI","7.25","6","15","DAC","14","DAC",,"CSV"
"20297","240906292","Manish Reddy","MALE","2","CCE","6.91","6","15","DAC","14","DAC",,"CSV"
"20298","240905293","Nikhil Mehta","MALE","2","IT","6.79","6","14","DAC","10","DC",,"CSV"
"20299","230912294","Aditya Shetty","MALE","3","AI","8.52","6","14","DAC","10","DC",,"CSV"
"20300","240912295","Yash Iyer","MALE","2","AI","7.93","6","23","DAC","23","QAC",,"CSV"
"20301","240903296","Rahul Chatterjee","MALE","2","ME","6.67","6","23","DAC","23","QAC",,"CSV"
"20302","240911297","Aman Nair","MALE","2","DS","8.58","6","15","DAC","23","QAC",,"CSV"
"20303","240904298","Tarun Gupta","MALE","2","EE","7.87","6","15","DAC","23","QAC",,"CSV"
"20304","240912299","Sid Gupta","MALE","2","AI","8.48","6","14","DAC","15","DAC",,"CSV"
"20305","240910300","Harsh Iyer","MALE","2","CHE","8.26","6","14","DAC","15","DAC",,"CSV"
"20306","240911301","Pranav Singh","MALE","2","DS","6.51","6","10","DC","14","DAC",,"CSV"
"20307","240906302","Sid Bhatt","MALE","2","CCE","6.83","6","10","DC","14","DAC",,"CSV"
"20308","240904303","Ankit Das","MALE","2","EE","8.4","6","14","DAC","15","DAC",,"CSV"
"20309","230905304","Kunal Bhatt","MALE","3","IT","8.23","6","14","DAC","15","DAC",,"CSV"
"20310","240909305","Sid Iyer","MALE","2","AE","7.47","6","14","DAC","23","DAC",,"CSV"
"20311","240905306","Rajat Pillai","MALE","2","IT","7.64","6","14","DAC","23","DAC",,"CSV"
"20312","230911307","Harsh Nair","MALE","3","DS","9.03","6","15","DAC","23","DAC",,"CSV"
"20313","240909308","Rajat Nair","MALE","2","AE","6.79","6","15","DAC","23","DAC",,"CSV"
"20314","240910309","Vikram Gupta","MALE","2","CHE","8.16","6","23","DAC","14","DAC",,"CSV"
"20315","240912310","Vikram Chatterjee","MALE","2","AI","7.26","6","23","DAC","14","DAC",,"CSV"
"20316","230912311","Manish Kapoor","MALE","3","AI","7.24","6","14","DAC","10","DC",,"CSV"
"20317","230907312","Ankit Joshi","MALE","3","CE","8.82","6","14","DAC","10","DC",,"CSV"
"20318","230907313","Raghav Reddy","MALE","3","CE","8.49","6","23","QAC","23","DAC",,"CSV"
"20319","240904314","Rahul Sharma","MALE","2","EE","8.48","6","23","QAC","23","DAC",,"CSV"
"20320","240906315","Rohan Das","MALE","2","CCE","9.07","6","15","DAC","14","DAC",,"CSV"
"20321","240915316","Arjun Gupta","MALE","2","PE","7.53","6","15","DAC","14","DAC",,"CSV"
"20322","240910317","Aman Kulkarni","MALE","2","CHE","8.32","6","15","DAC","23","DAC",,"CSV"
"20323","240912318","Aman Verma","MALE","2","AI","7.13","6","15","DAC","23","DAC",,"CSV"
"20324","240905319","Nikhil Bhatt","MALE","2","IT","7.89","6","14","DAC","15","DAC",,"CSV"
"20325","240910320","Varun Verma","MALE","2","CHE","7.34","6","14","DAC","15","DAC",,"CSV"
"20326","240910321","Karan Menon","MALE","2","CHE","7.62","6","14","DAC","15","DAC",,"CSV"
"20327","240901322","Rajat Joshi","MALE","2","CSE","8.21","6","14","DAC","15","DAC",,"CSV"
"20328","230915323","Aman Chatterjee","MALE","3","PE","6.52","6","14","DAC","15","DAC",,"CSV"
"20329","240907324","Tarun Bansal","MALE","2","CE","10","6","14","DAC","15","DAC",,"CSV"
"20330","240902325","Ankit Kapoor","MALE","2","ECE","6.29","6","14","DAC","23","DAC",,"CSV"
"20331","240912326","Aditya Gupta","MALE","2","AI","6.04","6","14","DAC","23","DAC",,"CSV"
"20332","240913327","Kunal Chatterjee","MALE","2","IS","8.89","6","14","DAC","23","QAC",,"CSV"
"20333","240904328","Varun Mehta","MALE","2","EE","8.45","6","14","DAC","23","QAC",,"CSV"
"20334","240909329","Rajat Mehta","MALE","2","AE","8.25","6","14","DAC","15","DAC",,"CSV"
"20335","240909330","Yash Kulkarni","MALE","2","AE","8.25","6","14","DAC","15","DAC",,"CSV"
"20336","240904331","Siddharth Bhatt","MALE","2","EE","7.49","6","14","DAC","23","DAC",,"CSV"
"20337","230908332","Tarun Agarwal","MALE","3","BT","6.42","6","14","DAC","23","DAC",,"CSV"
"20338","230911333","Aman Sharma","MALE","3","DS","7.59","6","15","DAC","23","DAC",,"CSV"
"20339","240914334","Nikhil Nair","MALE","2","MT","6.69","6","15","DAC","23","DAC",,"CSV"
"20340","240902335","Raghav Reddy","MALE","2","ECE","8.67","6","15","DAC","14","DAC",,"CSV"
"20341","240910336","Raghav Das","MALE","2","CHE","7.32","6","15","DAC","14","DAC",,"CSV"
"20342","240907337","Varun Bhatt","MALE","2","CE","6.51","6","14","DAC","10","DC",,"CSV"
"20343","230902338","Raghav Gupta","MALE","3","ECE","7.11","6","14","DAC","10","DC",,"CSV"
"20344","240913339","Siddharth Nair","MALE","2","IS","8","6","14","DAC","10","DC",,"CSV"
"20345","240910340","Nikhil Bhatt","MALE","2","CHE","6.82","6","14","DAC","10","DC",,"CSV"
"20346","240914341","Vikram Agarwal","MALE","2","MT","6.51","6","14","DAC","10","DC",,"CSV"
"20347","240910342","Harsh Joshi","MALE","2","CHE","7.79","6","14","DAC","10","DC",,"CSV"
"20348","240905343","Ankit Kapoor","MALE","2","IT","7.79","6","14","DAC","15","DAC",,"CSV"
"20349","230902344","Rohan Nair","MALE","3","ECE","6.89","6","14","DAC","15","DAC",,"CSV"
"20350","240913345","Varun Joshi","MALE","2","IS","6.93","6","15","DAC","14","DAC",,"CSV"
"20351","240907346","Siddharth Nair","MALE","2","CE","7.78","6","15","DAC","14","DAC",,"CSV"
"20352","240905347","Yash Reddy","MALE","2","IT","5.76","6","14","DAC","23","QAC",,"CSV"
"20353","240907348","Pranav Menon","MALE","2","CE","5.81","6","14","DAC","23","QAC",,"CSV"
"20354","240907349","Harsh Reddy","MALE","2","CE","6.64","6","14","DAC","23","QAC",,"CSV"
"20355","240910350","Aditya Shetty","MALE","2","CHE","7.24","6","14","DAC","23","QAC",,"CSV"
"20356","240910351","Yash Bhatt","MALE","2","CHE","7.87","6","14","DAC","23","QAC",,"CSV"
"20357","240909352","Manish Chatterjee","MALE","2","AE","9.27","6","14","DAC","23","QAC",,"CSV"
"20358","230907353","Arjun Sharma","MALE","3","CE","8.53","6","15","DAC","10","DC",,"CSV"
"20359","240904354","Raghav Bansal","MALE","2","EE","7.31","6","15","DAC","10","DC",,"CSV"
"20360","230912355","Rohan Kapoor","MALE","3","AI","7.48","6","10","DC","23","QAC",,"CSV"
"20361","240908356","Aditya Bansal","MALE","2","BT","6.3","6","10","DC","23","QAC",,"CSV"
"20362","240911357","Karan Verma","MALE","2","DS","7.48","6","15","DAC","23","DAC",,"CSV"
"20363","240909358","Karan Agarwal","MALE","2","AE","7.15","6","15","DAC","23","DAC",,"CSV"
"20364","240913359","Tarun Singh","MALE","2","IS","7.89","6","15","DAC","14","DAC",,"CSV"
"20365","240904360","Ankit Iyer","MALE","2","EE","6.51","6","15","DAC","14","DAC",,"CSV"
"20366","240908361","Harsh Gupta","MALE","2","BT","8.12","6","15","DAC","23","DAC",,"CSV"
"20367","230901362","Yash Reddy","MALE","3","CSE","9.34","6","15","DAC","23","DAC",,"CSV"
"20368","240905363","Nikhil Chatterjee","MALE","2","IT","7.37","6","15","DAC","23","DAC",,"CSV"
"20369","240913364","Ankit Bhatt","MALE","2","IS","7.98","6","15","DAC","23","DAC",,"CSV"
"20370","240912365","Kunal Kapoor","MALE","2","AI","8.33","6","15","DAC","23","DAC",,"CSV"
"20371","230910366","Manish Singh","MALE","3","CHE","7.02","6","15","DAC","23","DAC",,"CSV"
"20372","230910367","Rajat Chatterjee","MALE","3","CHE","7.77","6","23","QAC","14","DAC",,"CSV"
"20373","240909368","Karan Agarwal","MALE","2","AE","7.52","6","23","QAC","14","DAC",,"CSV"
"20374","240912369","Varun Verma","MALE","2","AI","7.62","6","15","DAC","23","DAC",,"CSV"
"20375","230911370","Siddharth Shetty","MALE","3","DS","6.57","6","15","DAC","23","DAC",,"CSV"
"20376","230907371","Aditya Menon","MALE","3","CE","7.53","6","15","DAC","23","QAC",,"CSV"
"20377","230908372","Pranav Agarwal","MALE","3","BT","8.1","6","15","DAC","23","QAC",,"CSV"
"20378","230913373","Aman Gupta","MALE","3","IS","9.24","6","14","DAC","10","DC",,"CSV"
"20379","240913374","Ankit Sharma","MALE","2","IS","8.65","6","14","DAC","10","DC",,"CSV"
"20380","240903375","Kunal Verma","MALE","2","ME","10","6","23","QAC","23","DAC",,"CSV"
"20381","240908376","Rahul Sharma","MALE","2","BT","6.58","6","23","QAC","23","DAC",,"CSV"
"20382","240906377","Sid Reddy","MALE","2","CCE","8.55","6","14","DAC","15","DAC",,"CSV"
"20383","240914378","Rohan Reddy","MALE","2","MT","7.72","6","14","DAC","15","DAC",,"CSV"
"20384","240909379","Aditya Joshi","MALE","2","AE","10","6","14","DAC","23","QAC",,"CSV"
"20385","240901380","Nikhil Shetty","MALE","2","CSE","6.53","6","14","DAC","23","QAC",,"CSV"
"20386","230913381","Vikram Sharma","MALE","3","IS","6.49","6","10","DC","23","QAC",,"CSV"
"20387","240901382","Pranav Patel","MALE","2","CSE","6.78","6","10","DC","23","QAC",,"CSV"
"20388","240911383","Raghav Menon","MALE","2","DS","4.95","6","15","DAC","23","DAC",,"CSV"
"20389","240907384","Vikram Chatterjee","MALE","2","CE","6.87","6","15","DAC","23","DAC",,"CSV"
"20390","240907385","Kunal Nair","MALE","2","CE","6.59","6","14","DAC","15","DAC",,"CSV"
"20391","240907386","Nikhil Gupta","MALE","2","CE","7.68","6","14","DAC","15","DAC",,"CSV"
"20392","240912387","Rohan Sharma","MALE","2","AI","7.91","6","14","DAC","23","DAC",,"CSV"
"20393","240906388","Raghav Bansal","MALE","2","CCE","9.75","6","14","DAC","23","DAC",,"CSV"
"20394","240907389","Pranav Bansal","MALE","2","CE","8.64","6","14","DAC","15","DAC",,"CSV"
"20395","240912390","Kunal Nair","MALE","2","AI","6.81","6","14","DAC","15","DAC",,"CSV"
"20396","230911391","Arjun Verma","MALE","3","DS","6.42","6","14","DAC","15","DAC",,"CSV"
"20397","240901392","Aman Sharma","MALE","2","CSE","8.09","6","14","DAC","15","DAC",,"CSV"
"20398","240902393","Raghav Gupta","MALE","2","ECE","5.92","6","10","DC","23","DAC",,"CSV"
"20399","240913394","Raghav Gupta","MALE","2","IS","9.7","6","10","DC","23","DAC",,"CSV"
"20400","240909395","Nikhil Reddy","MALE","2","AE","8.92","6","15","DAC","10","DC",,"CSV"
"20401","240907396","Rahul Verma","MALE","2","CE","6.94","6","15","DAC","10","DC",,"CSV"
"20402","240904397","Manish Shetty","MALE","2","EE","5.44","6","10","DC","23","QAC",,"CSV"
"20403","230903398","Pranav Nair","MALE","3","ME","9.12","6","10","DC","23","QAC",,"CSV"
"20404","240912399","Varun Agarwal","MALE","2","AI","7.36","6","14","DAC","23","DAC",,"CSV"
"20405","240904400","Vikram Patel","MALE","2","EE","8.99","6","14","DAC","23","DAC",,"CSV"
"20406","240908401","Pranav Iyer","MALE","2","BT","5.59","6","14","DAC","15","DAC",,"CSV"
"20407","240913402","Sid Pillai","MALE","2","IS","6.78","6","14","DAC","15","DAC",,"CSV"
"20408","240907403","Ankit Chatterjee","MALE","2","CE","7.51","6","14","DAC","10","DC",,"CSV"
"20409","240904404","Arjun Kulkarni","MALE","2","EE","7.56","6","14","DAC","10","DC",,"CSV"
"20410","240913405","Nikhil Reddy","MALE","2","IS","6.96","6","10","DC","23","DAC",,"CSV"
"20411","240907406","Rajat Nair","MALE","2","CE","8.25","6","10","DC","23","DAC",,"CSV"
"20412","240914407","Varun Iyer","MALE","2","MT","6.22","6","14","DAC","10","DC",,"CSV"
"20413","240908408","Aman Singh","MALE","2","BT","7.33","6","14","DAC","10","DC",,"CSV"
"20414","240903409","Manish Patel","MALE","2","ME","7.64","6","15","DAC","14","DAC",,"CSV"
"20415","240913410","Raghav Verma","MALE","2","IS","8.12","6","15","DAC","14","DAC",,"CSV"
"20416","240904411","Rahul Das","MALE","2","EE","8.35","6","23","DAC","14","DAC",,"CSV"
"20417","240908412","Raghav Kapoor","MALE","2","BT","6.15","6","23","DAC","14","DAC",,"CSV"
"20418","240914413","Aman Verma","MALE","2","MT","5.66","6","15","DAC","23","QAC",,"CSV"
"20419","240913414","Siddharth Kapoor","MALE","2","IS","9.03","6","15","DAC","23","QAC",,"CSV"
"20420","240903415","Yash Gupta","MALE","2","ME","7.9","6","14","DAC","15","DAC",,"CSV"
"20421","240904416","Harsh Verma","MALE","2","EE","6.6","6","14","DAC","15","DAC",,"CSV"
"20422","230914417","Varun Gupta","MALE","3","MT","9.36","6","14","DAC","10","DC",,"CSV"
"20423","240910418","Rohan Iyer","MALE","2","CHE","7.64","6","14","DAC","10","DC",,"CSV"
"20424","240915419","Harsh Verma","MALE","2","PE","8.92","6","14","DAC","15","DAC",,"CSV"
"20425","240902420","Yash Reddy","MALE","2","ECE","7.58","6","14","DAC","15","DAC",,"CSV"
"20426","240902421","Varun Kulkarni","MALE","2","ECE","9.97","6","14","DAC","10","DC",,"CSV"
"20427","240904422","Nikhil Nair","MALE","2","EE","9.61","6","14","DAC","10","DC",,"CSV"
"20428","240906423","Pranav Iyer","MALE","2","CCE","7.2","6","14","DAC","15","DAC",,"CSV"
"20429","240903424","Siddharth Singh","MALE","2","ME","8.67","6","14","DAC","15","DAC",,"CSV"
"20430","230907425","Tarun Chatterjee","MALE","3","CE","8.27","6","10","DC","14","DAC",,"CSV"
"20431","240905426","Sid Verma","MALE","2","IT","9.14","6","10","DC","14","DAC",,"CSV"
"20432","240903427","Sid Nair","MALE","2","ME","6.34","6","14","DAC","23","QAC",,"CSV"
"20433","240902428","Sid Joshi","MALE","2","ECE","8.32","6","14","DAC","23","QAC",,"CSV"
"20434","230907429","Tarun Shetty","MALE","3","CE","8.77","6","14","DAC","23","QAC",,"CSV"
"20435","240904430","Yash Mehta","MALE","2","EE","5.39","6","14","DAC","23","QAC",,"CSV"
"20436","240915431","Rahul Pillai","MALE","2","PE","6.08","6","15","DAC","23","DAC",,"CSV"
"20437","240913432","Manish Iyer","MALE","2","IS","5.05","6","15","DAC","23","DAC",,"CSV"
"20438","230914433","Tarun Kapoor","MALE","3","MT","7.18","6","23","DAC","23","QAC",,"CSV"
"20439","230905434","Siddharth Shetty","MALE","3","IT","8.36","6","23","DAC","23","QAC",,"CSV"
"20440","240907435","Harsh Nair","MALE","2","CE","9.3","6","15","DAC","14","DAC",,"CSV"
"20441","240904436","Manish Shetty","MALE","2","EE","7.59","6","15","DAC","14","DAC",,"CSV"
"20442","230904437","Aman Verma","MALE","3","EE","9.45","6","15","DAC","23","QAC",,"CSV"
"20443","240901438","Rajat Patel","MALE","2","CSE","5.84","6","15","DAC","23","QAC",,"CSV"
"20444","240912439","Vikram Mehta","MALE","2","AI","5.46","6","15","DAC","23","QAC",,"CSV"
"20445","240901440","Karan Bhatt","MALE","2","CSE","7.43","6","15","DAC","23","QAC",,"CSV"
"20446","240904441","Ankit Mehta","MALE","2","EE","7.96","6","15","DAC","23","QAC",,"CSV"
"20447","240914442","Harsh Joshi","MALE","2","MT","7.46","6","15","DAC","23","QAC",,"CSV"
"20448","240912443","Sid Patel","MALE","2","AI","5.02","6","23","QAC","15","DAC",,"CSV"
"20449","240913444","Nikhil Gupta","MALE","2","IS","7.39","6","23","QAC","15","DAC",,"CSV"
"20450","240911445","Yash Kapoor","MALE","2","DS","5.93","6","14","DAC","23","DAC",,"CSV"
"20451","240914446","Karan Chatterjee","MALE","2","MT","8.3","6","14","DAC","23","DAC",,"CSV"
"20452","240904447","Varun Menon","MALE","2","EE","7.94","6","14","DAC","23","DAC",,"CSV"
"20453","230915448","Ankit Reddy","MALE","3","PE","6.37","6","14","DAC","23","DAC",,"CSV"
"20454","240911449","Karan Agarwal","MALE","2","DS","6.88","6","14","DAC","10","DC",,"CSV"
"20455","240901450","Ankit Das","MALE","2","CSE","6.23","6","14","DAC","10","DC",,"CSV"
"20456","240912451","Rajat Sharma","MALE","2","AI","7.42","6","10","DC","15","DAC",,"CSV"
"20457","230913452","Raghav Patel","MALE","3","IS","8.65","6","10","DC","15","DAC",,"CSV"
"20458","240909453","Kunal Mehta","MALE","2","AE","6.32","6","15","DAC","10","DC",,"CSV"
"20459","240914454","Aman Mehta","MALE","2","MT","8.1","6","15","DAC","10","DC",,"CSV"
"20460","240903455","Aditya Sharma","MALE","2","ME","6.86","6","15","DAC","14","DAC",,"CSV"
"20461","240903456","Arjun Kapoor","MALE","2","ME","6.55","6","15","DAC","14","DAC",,"CSV"
"20462","240911457","Arjun Bansal","MALE","2","DS","7.37","6","15","DAC","23","DAC",,"CSV"
"20463","240910458","Rohan Menon","MALE","2","CHE","6.26","6","15","DAC","23","DAC",,"CSV"
"20464","240910459","Aditya Das","MALE","2","CHE","6.84","6","14","DAC","15","DAC",,"CSV"
"20465","230904460","Rajat Menon","MALE","3","EE","6.06","6","14","DAC","15","DAC",,"CSV"
"20466","240911461","Vikram Iyer","MALE","2","DS","9.86","6","14","DAC","10","DC",,"CSV"
"20467","230911462","Yash Reddy","MALE","3","DS","7.54","6","14","DAC","10","DC",,"CSV"
"20468","230914463","Sid Kapoor","MALE","3","MT","6.66","6","10","DC","14","DAC",,"CSV"
"20469","230906464","Manish Iyer","MALE","3","CCE","7.76","6","10","DC","14","DAC",,"CSV"
"20470","240908465","Pranav Joshi","MALE","2","BT","7.37","6","14","DAC","23","DAC",,"CSV"
"20471","240908466","Manish Singh","MALE","2","BT","7.23","6","14","DAC","23","DAC",,"CSV"
"20472","240915467","Kunal Shetty","MALE","2","PE","8.24","6","15","DAC","14","DAC",,"CSV"
"20473","230911468","Ankit Singh","MALE","3","DS","8.41","6","15","DAC","14","DAC",,"CSV"
"20474","240915469","Karan Bansal","MALE","2","PE","6.86","6","23","DAC","23","QAC",,"CSV"
"20475","230914470","Yash Singh","MALE","3","MT","6.81","6","23","DAC","23","QAC",,"CSV"
"20476","240913471","Harsh Pillai","MALE","2","IS","7.17","6","14","DAC","10","DC",,"CSV"
"20477","240911472","Rajat Kulkarni","MALE","2","DS","4.74","6","14","DAC","10","DC",,"CSV"
"20478","240914473","Manish Iyer","MALE","2","MT","5.68","6","14","DAC","23","QAC",,"CSV"
"20479","240904474","Aditya Iyer","MALE","2","EE","9.14","6","14","DAC","23","QAC",,"CSV"
"20480","240910475","Raghav Reddy","MALE","2","CHE","9.47","6","15","DAC","14","DAC",,"CSV"
"20481","230901476","Raghav Gupta","MALE","3","CSE","7.2","6","15","DAC","14","DAC",,"CSV"
"20482","240905477","Rajat Reddy","MALE","2","IT","8.19","6","10","DC","15","DAC",,"CSV"
"20483","230911478","Karan Bansal","MALE","3","DS","7.87","6","10","DC","15","DAC",,"CSV"
"20484","230911479","Pranav Reddy","MALE","3","DS","10","6","14","DAC","15","DAC",,"CSV"
"20485","230912480","Sid Patel","MALE","3","AI","8.84","6","14","DAC","15","DAC",,"CSV"
"20486","240913481","Ankit Verma","MALE","2","IS","7.35","6","15","DAC","14","DAC",,"CSV"
"20487","230912482","Rajat Bhatt","MALE","3","AI","6.35","6","15","DAC","14","DAC",,"CSV"
"20488","240902483","Siddharth Gupta","MALE","2","ECE","5.57","6","14","DAC","15","DAC",,"CSV"
"20489","240909484","Pranav Reddy","MALE","2","AE","7.74","6","14","DAC","15","DAC",,"CSV"
"20490","230910485","Raghav Shetty","MALE","3","CHE","6.59","6","14","DAC","23","DAC",,"CSV"
"20491","230914486","Rahul Iyer","MALE","3","MT","5.79","6","14","DAC","23","DAC",,"CSV"
"20492","240909487","Sid Sharma","MALE","2","AE","6.72","6","14","DAC","10","DC",,"CSV"
"20493","230914488","Rajat Bansal","MALE","3","MT","6.2","6","14","DAC","10","DC",,"CSV"
"20494","230913489","Tarun Chatterjee","MALE","3","IS","9.52","6","15","DAC","10","DC",,"CSV"
"20495","240902490","Aditya Patel","MALE","2","ECE","8.56","6","15","DAC","10","DC",,"CSV"
"20496","240903491","Pranav Chatterjee","MALE","2","ME","7.49","6","15","DAC","14","DAC",,"CSV"
"20497","240914492","Nikhil Das","MALE","2","MT","9.28","6","15","DAC","14","DAC",,"CSV"
"20498","240907493","Tarun Mehta","MALE","2","CE","7.59","6","15","DAC","10","DC",,"CSV"
"20499","230903494","Sid Kapoor","MALE","3","ME","6.47","6","15","DAC","10","DC",,"CSV"
